fixture_id,date,referee,home_team,away_team,home_goals,away_goals,home_corners,away_corners,total_corners,home_cards,away_cards,total_cards,
1323554,2025-02-26 03:00:00+00:00,Abraham Quirarte,Mazatlán,Monterrey,1,0,1,8,9,4,2,6,
1323791,2025-02-26 03:00:00+00:00,Salvador Pérez Villalobos,Club Tijuana,U.N.A.M. - Pumas,4,2,2,11,13,3,1,4,
1323555,2025-02-27 01:00:00+00:00,Mario Terrazas,CF Pachuca,Puebla,2,1,7,2,9,1,4,5,
1323556,2025-02-27 03:00:00+00:00,Martin Molina,Toluca,Club Queretaro,5,0,9,4,13,0,3,3,
1323557,2025-02-27 03:05:00+00:00,Ismael López,Atletico San Luis,Guadalajara Chivas,3,1,2,8,10,2,2,4,
1323558,2025-03-01 03:00:00+00:00,Luis García,Mazatlán,Cruz Azul,1,1,4,2,6,2,4,6,
1323560,2025-03-01 23:00:00+00:00,Jesus López,Club America,Toluca,3,0,4,11,15,2,1,3,
1323562,2025-03-01 23:00:00+00:00,Luis Santander,FC Juarez,CF Pachuca,2,2,2,7,9,2,6,8,
1323559,2025-03-02 01:00:00+00:00,Guillermo Pacheco,Necaxa,Tigres UANL,1,2,5,6,11,2,0,2,
1323561,2025-03-02 01:00:00+00:00,Ismael López,León,Club Tijuana,2,1,6,2,8,1,1,2,
1323563,2025-03-02 22:00:00+00:00,César Ramos,Club Queretaro,Puebla,2,0,4,6,10,3,1,4,
1323792,2025-03-02 03:10:00+00:00,Daniel Quintero,U.N.A.M. - Pumas,Guadalajara Chivas,0,1,7,12,19,3,1,4,
1323564,2025-03-03 00:00:00+00:00,Jorge Camacho,Atlas,Atletico San Luis,3,1,5,3,8,0,1,1,
1323565,2025-03-03 02:05:00+00:00,Adonai Escobedo,Monterrey,Santos Laguna,4,2,7,4,11,0,2,2,
1323566,2025-03-08 01:00:00+00:00,Marco Ortíz,Atletico San Luis,FC Juarez,1,0,6,3,9,1,3,4,
1323567,2025-03-08 01:00:00+00:00,Ismael López,Tigres UANL,Club Queretaro,1,0,5,7,12,1,1,2,
1323568,2025-03-08 03:00:00+00:00,Victor Cáceres,Puebla,U.N.A.M. - Pumas,1,3,8,6,14,6,3,9,
1323569,2025-03-08 23:00:00+00:00,Katia García,Toluca,Necaxa,5,2,5,2,7,4,5,9,
1323570,2025-03-09 01:05:00+00:00,Oscar Mejía,Cruz Azul,Monterrey,1,1,5,6,11,3,2,5,
1323571,2025-03-09 01:00:00+00:00,Maximiliano Quintero,CF Pachuca,Mazatlán,1,1,6,1,7,2,3,5,
1323572,2025-03-09 03:05:00+00:00,Adonai Escobedo,Guadalajara Chivas,Club America,0,0,4,5,9,5,1,6,
1323573,2025-03-09 23:00:00+00:00,Guillermo Pacheco,Santos Laguna,León,2,1,3,3,6,4,5,9,
1323574,2025-03-10 03:00:00+00:00,Fernando Hernández,Club Tijuana,Atlas,3,4,6,9,15,4,2,6,
1323575,2025-03-15 01:00:00+00:00,Luis Santander,Club Queretaro,Mazatlán,1,0,2,14,16,5,7,12,
1323576,2025-03-15 01:00:00+00:00,Marco Ortíz,Necaxa,León,2,1,3,8,11,4,1,5,
1323577,2025-03-15 03:05:00+00:00,Salvador Pérez Villalobos,Puebla,Toluca,0,3,3,6,9,3,1,4,
1323578,2025-03-15 23:00:00+00:00,César Ramos,Tigres UANL,Santos Laguna,3,0,9,0,9,0,1,1,
1323579,2025-03-16 01:00:00+00:00,Victor Cáceres,Cruz Azul,Atletico San Luis,3,0,11,9,20,1,0,1,
1323580,2025-03-16 01:10:00+00:00,Fernando Hernández,FC Juarez,Guadalajara Chivas,1,1,4,3,7,3,1,4,
1323581,2025-03-16 03:05:00+00:00,Oscar Mejía,Atlas,Club America,1,3,8,5,13,6,1,7,
1323582,2025-03-17 02:00:00+00:00,Jorge Camacho,CF Pachuca,Club Tijuana,4,1,8,4,12,3,2,5,
1323793,2025-03-17 00:00:00+00:00,Ismael López,U.N.A.M. - Pumas,Monterrey,1,3,6,3,9,1,4,5,
1323583,2025-03-29 01:00:00+00:00,Abraham Quirarte,Necaxa,Club Queretaro,2,0,8,6,14,3,1,4,
1323584,2025-03-29 23:00:00+00:00,Daniel Quintero,FC Juarez,Puebla,2,0,3,7,10,2,1,3,
1323585,2025-03-29 03:10:00+00:00,César Ramos,Mazatlán,Atlas,3,2,5,7,12,3,5,8,
1323586,2025-03-29 23:00:00+00:00,Marco Ortíz,Toluca,CF Pachuca,3,2,4,1,5,3,1,4,
1323587,2025-03-30 01:05:00+00:00,Victor Cáceres,Club America,Tigres UANL,3,0,4,8,12,5,2,7,
1323588,2025-03-30 03:15:00+00:00,Luis Santander,Monterrey,Club Tijuana,1,2,4,1,5,2,5,7,
1323589,2025-03-30 03:05:00+00:00,Jesus López,Guadalajara Chivas,Cruz Azul,0,1,10,4,14,2,2,4,
1323590,2025-03-30 23:00:00+00:00,Katia García,Santos Laguna,Atletico San Luis,2,3,7,3,10,0,2,2,
1323794,2025-03-31 01:05:00+00:00,Adonai Escobedo,León,U.N.A.M. - Pumas,1,2,3,3,6,2,3,5,
1323591,2025-04-05 01:00:00+00:00,Maximiliano Quintero,Club Queretaro,León,1,1,3,5,8,2,3,5,
1323592,2025-04-05 03:00:00+00:00,Oscar Mejía,Club Tijuana,Necaxa,1,2,12,3,15,1,2,3,
1323593,2025-04-05 03:05:00+00:00,Jorge Camacho,Puebla,Tigres UANL,0,0,1,9,10,4,2,6,
1323594,2025-04-05 23:00:00+00:00,Adonai Escobedo,Atlas,FC Juarez,1,1,0,4,4,3,2,5,
1323595,2025-04-05 23:00:00+00:00,Fernando Hernández,CF Pachuca,Club America,1,0,0,0,0,0,0,0,
1323596,2025-04-06 01:05:00+00:00,Guillermo Pacheco,Monterrey,Guadalajara Chivas,3,1,4,4,8,1,5,6,
1323597,2025-04-06 03:10:00+00:00,Daniel Quintero,Cruz Azul,U.N.A.M. - Pumas,3,2,2,2,4,2,3,5,
1323599,2025-04-06 01:00:00+00:00,Jesus López,Atletico San Luis,Mazatlán,2,1,4,3,7,2,2,4,
1323598,2025-04-07 00:00:00+00:00,Luis Santander,Toluca,Santos Laguna,2,1,1,4,5,2,3,5,
1323608,2025-04-11 02:05:00+00:00,Mario Terrazas,Club Tijuana,Atletico San Luis,2,1,5,7,12,1,1,2,
1323600,2025-04-12 01:00:00+00:00,Jesus López,Necaxa,CF Pachuca,3,5,8,4,12,3,2,5,
1323601,2025-04-12 03:05:00+00:00,Fernando Hernández,Mazatlán,Guadalajara Chivas,1,1,11,2,13,4,13,17,
1323602,2025-04-12 23:00:00+00:00,Guillermo Pacheco,U.N.A.M. - Pumas,FC Juarez,0,0,3,3,6,1,2,3,
1323603,2025-04-12 23:00:00+00:00,Luis Santander,León,Puebla,1,0,4,4,8,3,6,9,
1323604,2025-04-13 01:05:00+00:00,Daniel Quintero,Atlas,Toluca,2,3,7,4,11,5,3,8,
1323605,2025-04-13 01:00:00+00:00,Marco Ortíz,Tigres UANL,Monterrey,2,1,5,5,10,6,8,14,
1323606,2025-04-13 03:15:00+00:00,César Ramos,Club America,Cruz Azul,0,0,9,0,9,0,1,1,
1323607,2025-04-13 23:00:00+00:00,Victor Cáceres,Santos Laguna,Club Queretaro,1,2,10,6,16,3,1,4,
1323609,2025-04-16 01:00:00+00:00,César Ramos,CF Pachuca,Tigres UANL,0,0,9,6,15,1,2,3,
1323610,2025-04-16 01:05:00+00:00,Katia García,Guadalajara Chivas,Puebla,1,0,4,7,11,1,2,3,
1323611,2025-04-16 03:05:00+00:00,Oscar Mejía,Cruz Azul,León,2,1,4,4,8,1,6,7,
1323612,2025-04-16 03:00:00+00:00,Jorge Camacho,FC Juarez,Necaxa,2,2,2,3,5,3,3,6,
1323613,2025-04-17 02:00:00+00:00,Maximiliano Quintero,Atletico San Luis,Toluca,0,1,11,7,18,1,1,2,
1323614,2025-04-17 01:00:00+00:00,Marco Ortíz,Club Queretaro,Atlas,1,2,9,1,10,4,3,7,
1323615,2025-04-17 01:00:00+00:00,Daniel Quintero,Monterrey,Club America,1,0,7,8,15,3,2,5,
1323616,2025-04-17 03:00:00+00:00,Victor Cáceres,Mazatlán,Club Tijuana,0,2,4,4,8,4,3,7,
1323795,2025-04-17 03:05:00+00:00,Adonai Escobedo,U.N.A.M. - Pumas,Santos Laguna,2,0,6,4,10,0,2,2,
1323617,2025-04-19 01:00:00+00:00,Guillermo Pacheco,Puebla,Necaxa,0,1,3,2,5,2,1,3,
1323618,2025-04-19 23:00:00+00:00,Katia García,Club America,Mazatlán,5,0,8,4,12,0,4,4,
1323620,2025-04-20 01:05:00+00:00,Luis Santander,Toluca,Cruz Azul,2,2,3,6,9,2,3,5,
1323621,2025-04-20 03:15:00+00:00,Victor Cáceres,Atlas,Guadalajara Chivas,1,1,4,5,9,4,5,9,
1323622,2025-04-20 23:00:00+00:00,Marco Ortíz,Santos Laguna,Club Tijuana,0,4,4,4,8,1,1,2,
1323796,2025-04-20 03:00:00+00:00,César Ramos,Tigres UANL,U.N.A.M. - Pumas,2,1,5,1,6,3,1,4,
1323619,2025-04-21 03:00:00+00:00,Daniel Quintero,FC Juarez,Club Queretaro,0,2,4,1,5,3,0,3,
1323623,2025-04-21 01:05:00+00:00,Adonai Escobedo,León,Monterrey,0,2,4,4,8,5,3,8,
1323624,2025-04-21 01:00:00+00:00,Abraham Quirarte,Atletico San Luis,CF Pachuca,2,1,4,7,11,1,4,5,
1372469,2025-04-28 01:30:00+00:00,Luis Santander,Monterrey,CF Pachuca,1,2,5,8,13,2,0,2,
1373369,2025-05-05 01:30:00+00:00,Adonai Escobedo,Monterrey,U.N.A.M. - Pumas,2,0,3,0,3,3,6,9,
1373367,2025-05-08 03:10:00+00:00,Jesus López,CF Pachuca,Club America,0,0,5,3,8,3,3,6,
1374342,2025-05-08 01:00:00+00:00,Guillermo Pacheco,Monterrey,Toluca,3,2,1,2,3,3,2,5,
1372465,2025-05-09 03:10:00+00:00,César Ramos,León,Cruz Azul,2,3,3,0,3,4,3,7,
1372467,2025-05-09 01:00:00+00:00,Oscar Mejía,Necaxa,Tigres UANL,0,0,10,1,11,2,2,4,
1373368,2025-05-11 03:10:00+00:00,Daniel Quintero,Club America,CF Pachuca,2,0,4,6,10,2,7,9,
1374343,2025-05-11 01:00:00+00:00,Fernando Hernández,Toluca,Monterrey,2,1,5,6,11,7,3,10,
1372466,2025-05-12 01:00:00+00:00,Victor Cáceres,Cruz Azul,León,2,1,5,6,11,1,1,2,
1372468,2025-05-12 03:10:00+00:00,Marco Ortíz,Tigres UANL,Necaxa,2,2,5,8,13,1,1,2,
1375216,2025-05-15 03:00:00+00:00,Adonai Escobedo,Tigres UANL,Toluca,1,1,5,8,13,2,1,3,
1375218,2025-05-16 02:00:00+00:00,Luis Santander,Cruz Azul,Club America,1,0,5,6,11,2,1,3,
1375217,2025-05-18 01:00:00+00:00,Fernando Hernández,Toluca,Tigres UANL,3,0,2,5,7,3,2,5,
1375219,2025-05-19 01:15:00+00:00,Victor Cáceres,Club America,Cruz Azul,2,1,4,3,7,1,2,3,
1375860,2025-05-23 02:00:00+00:00,Daniel Quintero,Club America,Toluca,0,0,2,2,4,2,2,4,
1375861,2025-05-26 01:00:00+00:00,César Ramos,Toluca,Club America,2,0,4,1,5,2,1,3,
1375862,2025-07-12 01:00:00+00:00,Mario Terrazas,Puebla,Atlas,2,3,4,3,7,4,2,6,
1375863,2025-07-12 03:00:00+00:00,Ismael López,FC Juarez,Club America,1,1,3,4,7,2,2,4,
1375864,2025-07-12 03:05:00+00:00,Vicente Arce,Club Tijuana,Club Queretaro,1,0,6,3,9,1,1,2,
1375865,2025-07-13 01:00:00+00:00,Fernando Hernández,Toluca,Necaxa,3,1,7,4,11,2,2,4,
1375866,2025-07-13 01:00:00+00:00,Yonatan Peinado,Santos Laguna,U.N.A.M. - Pumas,3,0,1,5,6,2,5,7,
1375867,2025-07-13 03:05:00+00:00,Maximiliano Quintero,Cruz Azul,Mazatlán,0,0,12,2,14,2,4,6,
1375868,2025-07-13 23:00:00+00:00,Victor Cáceres,CF Pachuca,Monterrey,3,0,3,7,10,3,3,6,
1375869,2025-07-14 01:00:00+00:00,Abraham Quirarte,León,Atletico San Luis,0,1,4,6,10,3,3,6,
1375870,2025-07-17 01:00:00+00:00,Marco Ortíz,Club America,Club Tijuana,3,1,8,1,9,3,0,3,
1375871,2025-07-17 03:05:00+00:00,Salvador Pérez Villalobos,Santos Laguna,Toluca,2,4,5,4,9,5,4,9,
1375872,2025-07-19 01:00:00+00:00,Martin Molina,Necaxa,Club Queretaro,3,1,3,2,5,2,0,2,
1375873,2025-07-19 03:00:00+00:00,Joaquin Vizcarra,Atletico San Luis,Monterrey,0,1,5,3,8,2,2,4,
1375874,2025-07-19 03:05:00+00:00,Katia García,Mazatlán,Puebla,2,1,3,4,7,3,3,6,
1375875,2025-07-20 01:00:00+00:00,Ivan López,Tigres UANL,FC Juarez,1,0,5,2,7,0,1,1,
1375876,2025-07-20 01:00:00+00:00,Adonai Escobedo,León,Guadalajara Chivas,1,0,5,4,9,1,0,1,
1375877,2025-07-20 03:05:00+00:00,Luis Santander,Atlas,Cruz Azul,3,3,4,11,15,2,2,4,
1375878,2025-07-20 18:00:00+00:00,Luis García,U.N.A.M. - Pumas,CF Pachuca,2,3,4,1,5,3,1,4,
1375879,2025-07-26 01:00:00+00:00,Mario Terrazas,Club Queretaro,U.N.A.M. - Pumas,0,2,4,3,7,3,5,8,
1375880,2025-07-26 01:00:00+00:00,Jorge Camacho,Puebla,Santos Laguna,1,0,6,2,8,1,3,4,
1375881,2025-07-26 03:00:00+00:00,Joaquin Vizcarra,Club Tijuana,FC Juarez,1,1,4,5,9,5,4,9,
1375882,2025-07-27 03:00:00+00:00,Karen Hernández,CF Pachuca,Mazatlán,1,0,8,2,10,1,3,4,
1375883,2025-07-26 23:05:00+00:00,César Ramos,Guadalajara Chivas,Atletico San Luis,4,3,10,6,16,3,3,6,
1375884,2025-07-27 01:00:00+00:00,Fernando Hernández,Monterrey,Atlas,3,1,9,4,13,5,4,9,
1375885,2025-07-27 01:00:00+00:00,Marco Ortíz,Toluca,Tigres UANL,3,4,7,0,7,5,3,8,
1375886,2025-07-27 01:00:00+00:00,Daniel Quintero,Cruz Azul,León,4,1,8,1,9,1,2,3,
1375887,2025-07-27 03:05:00+00:00,Jesus López,Necaxa,Club America,1,1,7,4,11,3,3,6,
1375888,2025-08-09 03:00:00+00:00,Yonatan Peinado,Tigres UANL,Puebla,7,0,3,4,7,1,4,5,
1375889,2025-08-10 01:00:00+00:00,Adonai Escobedo,Club America,Club Queretaro,1,0,10,4,14,1,4,5,
1375890,2025-08-10 03:00:00+00:00,Maximiliano Quintero,Mazatlán,Club Tijuana,2,2,8,1,9,1,3,4,
1375891,2025-08-10 03:05:00+00:00,Daniel Quintero,Atlas,CF Pachuca,0,3,6,4,10,2,4,6,
1375892,2025-08-11 00:00:00+00:00,Guillermo Pacheco,U.N.A.M. - Pumas,Necaxa,1,1,7,4,11,3,2,5,
1375893,2025-08-10 23:05:00+00:00,Ismael López,Santos Laguna,Guadalajara Chivas,1,0,2,11,13,5,2,7,
1375894,2025-08-12 01:00:00+00:00,Luis Santander,León,Monterrey,1,3,7,6,13,2,2,4,
1375895,2025-08-12 03:00:00+00:00,Katia García,FC Juarez,Toluca,0,2,9,2,11,4,3,7,
1375896,2025-08-12 03:05:00+00:00,Vicente Arce,Atletico San Luis,Cruz Azul,1,2,3,2,5,2,5,7,
1375897,2025-08-16 01:00:00+00:00,Luis García,Puebla,Atletico San Luis,0,2,8,6,14,2,2,4,
1375898,2025-08-16 03:05:00+00:00,Oscar Mejía,Necaxa,León,0,1,6,5,11,4,3,7,
1375899,2025-08-16 23:05:00+00:00,Marco Ortíz,Guadalajara Chivas,FC Juarez,1,2,6,1,7,2,3,5,
1375900,2025-08-17 01:00:00+00:00,Fernando Hernández,Cruz Azul,Santos Laguna,3,2,12,4,16,1,1,2,
1375901,2025-08-17 01:00:00+00:00,César Ramos,Tigres UANL,Club America,1,3,7,4,11,4,4,8,
1375902,2025-08-17 01:00:00+00:00,Salvador Pérez Villalobos,CF Pachuca,Club Tijuana,0,2,11,1,12,4,6,10,
1375903,2025-08-17 03:10:00+00:00,Victor Cáceres,Toluca,U.N.A.M. - Pumas,1,1,5,1,6,2,5,7,
1375904,2025-08-17 22:00:00+00:00,Abraham Quirarte,Club Queretaro,Atlas,3,3,1,3,4,6,1,7,
1375905,2025-08-18 00:00:00+00:00,Martin Molina,Monterrey,Mazatlán,3,2,4,4,8,4,1,5,
1375906,2025-08-23 01:00:00+00:00,Jorge Camacho,FC Juarez,Santos Laguna,2,1,6,4,10,4,1,5,
1375907,2025-08-23 01:00:00+00:00,Oscar Mejía,Club Queretaro,Atletico San Luis,3,2,3,6,9,4,3,7,
1375908,2025-08-23 03:00:00+00:00,Katia García,Club Tijuana,Guadalajara Chivas,3,3,2,9,11,4,3,7,
1375909,2025-08-23 23:00:00+00:00,Jesus López,León,CF Pachuca,1,1,2,5,7,6,1,7,
1375910,2025-08-24 01:00:00+00:00,Yonatan Peinado,Monterrey,Necaxa,3,0,3,3,6,1,4,5,
1375911,2025-08-24 01:00:00+00:00,Joaquin Vizcarra,Mazatlán,Tigres UANL,2,2,2,15,17,4,3,7,
1375912,2025-08-24 03:05:00+00:00,César Ramos,Cruz Azul,Toluca,1,0,7,4,11,3,3,6,
1375913,2025-08-24 23:00:00+00:00,Ivan López,U.N.A.M. - Pumas,Puebla,0,0,4,4,8,2,3,5,
1375914,2025-08-25 01:05:00+00:00,Marco Ortíz,Atlas,Club America,2,4,3,3,6,4,4,8,
1375915,2025-08-30 01:00:00+00:00,Luis Santander,FC Juarez,Mazatlán,1,0,4,2,6,3,4,7,
1375916,2025-08-30 01:00:00+00:00,Jorge Camacho,Atletico San Luis,Toluca,1,3,1,8,9,5,2,7,
1375917,2025-08-30 03:05:00+00:00,Jesus López,Puebla,Monterrey,2,4,1,7,8,2,3,5,
1375918,2025-08-30 23:00:00+00:00,Yonatan Peinado,León,Club Queretaro,3,0,4,7,11,3,5,8,
1375919,2025-08-31 01:00:00+00:00,Marco Ortíz,Santos Laguna,Tigres UANL,0,1,3,5,8,4,4,8,
1375920,2025-08-31 01:05:00+00:00,Victor Cáceres,Guadalajara Chivas,Cruz Azul,1,2,7,1,8,5,1,6,
1375921,2025-08-31 03:05:00+00:00,Ismael López,Club America,CF Pachuca,2,0,8,2,10,1,2,3,
1375922,2025-08-31 22:00:00+00:00,Martin Molina,U.N.A.M. - Pumas,Atlas,1,0,8,1,9,2,5,7,
1375923,2025-09-01 03:00:00+00:00,César Ramos,Club Tijuana,Necaxa,3,0,4,3,7,1,5,6,
1375924,2025-09-13 01:00:00+00:00,Maximiliano Quintero,Necaxa,FC Juarez,1,1,4,2,6,3,2,5,
1375925,2025-09-13 03:00:00+00:00,Adonai Escobedo,Mazatlán,U.N.A.M. - Pumas,1,4,6,1,7,2,5,7,
1375926,2025-09-13 23:00:00+00:00,Joaquin Vizcarra,CF Pachuca,Cruz Azul,0,1,4,5,9,5,2,7,
1375927,2025-09-14 01:00:00+00:00,Daniel Quintero,Tigres UANL,León,0,0,6,2,8,1,4,5,
1375928,2025-09-14 01:00:00+00:00,Guillermo Pacheco,Atlas,Santos Laguna,2,2,4,11,15,5,5,10,
1375929,2025-09-14 03:00:00+00:00,Karen Hernández,Toluca,Puebla,3,1,5,5,10,0,1,1,
1375930,2025-09-14 03:15:00+00:00,Oscar Mejía,Club America,Guadalajara Chivas,1,2,8,4,12,3,2,5,
1375931,2025-09-14 23:00:00+00:00,Katia García,Club Queretaro,Monterrey,0,1,2,4,6,3,4,7,
1375932,2025-09-15 01:00:00+00:00,Mario Terrazas,Atletico San Luis,Club Tijuana,1,1,3,5,8,2,1,3,
1375933,2025-09-18 01:05:00+00:00,César Ramos,Guadalajara Chivas,Tigres UANL,0,0,2,9,11,2,3,5,
1375934,2025-09-20 01:00:00+00:00,Jorge Camacho,Necaxa,Puebla,1,0,2,8,10,1,1,2,
1375935,2025-09-20 01:00:00+00:00,Ismael López,Cruz Azul,FC Juarez,3,2,7,4,11,1,2,3,
1375936,2025-09-20 03:00:00+00:00,Luis García,Mazatlán,Atlas,1,1,2,3,5,2,4,6,
1375937,2025-09-20 03:00:00+00:00,Vicente Arce,Club Tijuana,León,5,0,4,3,7,0,2,2,
1375938,2025-09-20 23:00:00+00:00,Fernando Hernández,CF Pachuca,Club Queretaro,0,2,11,3,14,4,3,7,
1375939,2025-09-21 01:00:00+00:00,Oscar Mejía,U.N.A.M. - Pumas,Tigres UANL,1,1,6,2,8,4,2,6,
1375940,2025-09-21 01:07:00+00:00,Marco Ortíz,Guadalajara Chivas,Toluca,0,3,7,6,13,3,4,7,
1375941,2025-09-21 03:05:00+00:00,Victor Cáceres,Monterrey,Club America,2,2,2,16,18,0,1,1,
1375942,2025-09-21 23:00:00+00:00,Abraham Quirarte,Santos Laguna,Atletico San Luis,1,4,6,3,9,1,1,2,
1375943,2025-09-24 01:00:00+00:00,Yonatan Peinado,Puebla,CF Pachuca,2,2,2,4,6,4,2,6,
1375944,2025-09-24 01:07:00+00:00,Maximiliano Quintero,Guadalajara Chivas,Necaxa,3,1,4,7,11,2,1,3,
1375945,2025-09-24 03:00:00+00:00,Salvador Pérez Villalobos,FC Juarez,U.N.A.M. - Pumas,3,1,5,2,7,1,4,5,
1375946,2025-09-24 03:05:00+00:00,Martin Molina,León,Mazatlán,2,2,5,5,10,1,5,6,
1375947,2025-09-25 00:00:00+00:00,Karen Hernández,Cruz Azul,Club Queretaro,2,2,13,3,16,4,4,8,
1375948,2025-09-25 01:00:00+00:00,Vicente Arce,Tigres UANL,Atlas,2,0,7,6,13,2,1,3,
1375949,2025-09-25 02:00:00+00:00,César Ramos,Toluca,Monterrey,6,2,6,2,8,1,1,2,
1375950,2025-09-25 03:00:00+00:00,Ivan López,Santos Laguna,Club Tijuana,1,0,5,6,11,6,4,10,
1375951,2025-09-25 03:00:00+00:00,Fernando Hernández,Atletico San Luis,Club America,0,1,2,6,8,1,3,4,
1375952,2025-09-27 01:00:00+00:00,Mario Terrazas,FC Juarez,León,2,0,3,6,9,2,3,5,
1375953,2025-09-27 23:00:00+00:00,Victor Cáceres,Atlas,Necaxa,3,2,5,4,9,4,6,10,
1375954,2025-09-27 23:00:00+00:00,Marco Ortíz,CF Pachuca,Atletico San Luis,2,1,1,4,5,3,2,5,
1375955,2025-09-27 23:00:00+00:00,Ismael López,Puebla,Guadalajara Chivas,0,2,5,6,11,3,2,5,
1375956,2025-09-28 01:00:00+00:00,Abraham Quirarte,Toluca,Mazatlán,3,1,5,2,7,2,2,4,
1375957,2025-09-28 01:00:00+00:00,Luis Santander,Monterrey,Santos Laguna,1,0,5,2,7,2,5,7,
1375958,2025-09-28 03:05:00+00:00,César Ramos,Club America,U.N.A.M. - Pumas,4,1,8,4,12,2,4,6,
1375959,2025-09-28 23:00:00+00:00,Guillermo Pacheco,Club Queretaro,Tigres UANL,0,2,2,10,12,2,1,3,
1375960,2025-09-29 03:05:00+00:00,Jorge Camacho,Club Tijuana,Cruz Azul,2,0,1,2,3,3,2,5,
1375961,2025-10-04 01:00:00+00:00,Guillermo Pacheco,Necaxa,CF Pachuca,0,1,8,4,12,4,3,7,
1375962,2025-10-04 03:00:00+00:00,Ivan López,Mazatlán,Atletico San Luis,2,1,2,6,8,6,3,9,
1375963,2025-10-04 03:05:00+00:00,Yonatan Peinado,Atlas,FC Juarez,3,1,2,10,12,4,3,7,
1375964,2025-10-04 23:00:00+00:00,Vicente Arce,Club Queretaro,Puebla,3,1,3,6,9,1,2,3,
1375965,2025-10-05 01:00:00+00:00,Ismael López,Tigres UANL,Cruz Azul,1,1,3,3,6,4,2,6,
1375966,2025-10-05 01:00:00+00:00,Jesus López,León,Toluca,2,4,5,2,7,2,2,4,
1375967,2025-10-05 03:05:00+00:00,Maximiliano Quintero,Club America,Santos Laguna,3,0,11,3,14,1,2,3,
1375968,2025-10-06 01:35:00+00:00,Daniel Quintero,U.N.A.M. - Pumas,Guadalajara Chivas,1,2,6,3,9,0,2,2,
1375969,2025-10-06 03:05:00+00:00,Adonai Escobedo,Club Tijuana,Monterrey,2,2,3,4,7,2,2,4,
1375970,2025-10-18 01:00:00+00:00,Marco Ortíz,Puebla,Club Tijuana,4,3,4,3,7,1,2,3,
1375971,2025-10-18 03:00:00+00:00,Adonai Escobedo,Tigres UANL,Necaxa,5,3,6,4,10,2,5,7,
1375972,2025-10-18 03:00:00+00:00,Joaquin Vizcarra,Atletico San Luis,Atlas,2,0,8,2,10,0,0,0,
1375973,2025-10-18 23:00:00+00:00,Luis Santander,Toluca,Club Queretaro,4,0,3,6,9,1,0,1,
1375974,2025-10-18 23:00:00+00:00,Daniel Quintero,Santos Laguna,León,2,0,4,11,15,3,3,6,
1375975,2025-10-18 23:00:00+00:00,César Ramos,FC Juarez,CF Pachuca,2,2,4,5,9,4,7,11,
1375976,2025-10-19 01:00:00+00:00,Victor Cáceres,Monterrey,U.N.A.M. - Pumas,1,1,3,8,11,0,1,1,
1375977,2025-10-19 01:07:00+00:00,Fernando Hernández,Guadalajara Chivas,Mazatlán,2,0,5,2,7,1,1,2,
1375978,2025-10-19 03:05:00+00:00,Jesus López,Cruz Azul,Club America,2,1,0,3,3,2,1,3,
1375979,2025-10-22 01:00:00+00:00,Vicente Arce,Necaxa,Cruz Azul,1,1,2,3,5,0,3,3,
1375980,2025-10-22 01:00:00+00:00,Martin Molina,Club America,Puebla,2,1,10,3,13,1,5,6,
1375981,2025-10-22 03:00:00+00:00,Karen Hernández,Mazatlán,Santos Laguna,2,2,11,4,15,2,2,4,
1375982,2025-10-22 03:05:00+00:00,Ivan López,Monterrey,FC Juarez,4,2,5,3,8,1,0,1,
1375983,2025-10-23 01:00:00+00:00,Maximiliano Quintero,Club Queretaro,Guadalajara Chivas,1,0,0,11,11,2,3,5,
1375984,2025-10-23 01:00:00+00:00,Abraham Quirarte,CF Pachuca,Tigres UANL,1,2,9,3,12,2,1,3,
1375985,2025-10-23 03:00:00+00:00,Oscar Mejía,Club Tijuana,Toluca,0,0,3,5,8,2,1,3,
1375986,2025-10-23 03:00:00+00:00,Ismael López,Atlas,León,2,0,3,6,9,2,4,6,
1375987,2025-10-23 03:05:00+00:00,Luis García,U.N.A.M. - Pumas,Atletico San Luis,0,1,1,6,7,2,3,5,
1375988,2025-10-25 01:00:00+00:00,Fernando Hernández,FC Juarez,Puebla,4,4,4,10,14,2,2,4,
1375989,2025-10-25 03:00:00+00:00,Guillermo Pacheco,Mazatlán,Club America,2,2,2,4,6,3,1,4,
1375990,2025-10-25 23:00:00+00:00,Jorge Camacho,Tigres UANL,Club Tijuana,2,0,3,3,6,0,1,1,
1375991,2025-10-26 01:00:00+00:00,Adonai Escobedo,León,U.N.A.M. - Pumas,1,1,6,5,11,1,2,3,
1375992,2025-10-26 01:07:00+00:00,Marco Ortíz,Guadalajara Chivas,Atlas,4,1,5,4,9,0,2,2,
1375993,2025-10-26 03:05:00+00:00,Daniel Quintero,Cruz Azul,Monterrey,2,0,4,3,7,4,2,6,
1375994,2025-10-26 23:00:00+00:00,Katia García,Santos Laguna,Club Queretaro,3,1,2,1,3,2,4,6,
1375995,2025-10-27 01:00:00+00:00,Luis Santander,Atletico San Luis,Necaxa,3,4,4,3,7,2,2,4,
1375996,2025-10-27 01:00:00+00:00,Jesus López,Toluca,CF Pachuca,2,2,6,3,9,3,5,8,
1375997,2025-11-01 01:00:00+00:00,Jesus López,Necaxa,Santos Laguna,4,1,11,7,18,2,3,5,
